Date,Open,High,Low,Close,Adj Close,Volume,CryptoName 
1/18/2023,"19,612,697,266","19,814,521,484","18,990,412,109","19,160,003,906","19,160,003,906",27788389733,BTC
1/19/2023,"19,158,119,141","19,531,640,625","19,156,855,469","19,464,439,453","19,464,439,453",19525411574,BTC
1/20/2023,"19,463,126,953","20,863,353,516","19,292,685,547","20,848,822,266","20,848,822,266",26477942481,BTC
1/21/2023,"20,849,626,953","21,404,371,094","20,697,378,906","20,940,359,375","20,940,359,375",29825451809,ETH
1/22/2023,"20,940,691,406","21,196,951,172","20,597,898,438","20,912,847,656","20,912,847,656",22777637981,BTC
1/23/2023,"20,913,466,797","21,279,791,016","20,856,548,828","21,096,007,813","21,096,007,813",24392961479,BTC
1/24/2023,"21,091,587,891","21,263,072,266","20,715,773,438","20,786,662,109","20,786,662,109",24247300228,ETH
1/25/2023,"20,789,232,422","21,735,681,641","20,572,832,031","21,168,353,516","21,168,353,516",28097700420,BTC
1/26/2023,"21,160,199,219","21,293,226,563","21,082,175,781","21,143,859,375","21,143,859,375",24196232919,BTC
1/27/2023,"21,141,968,750","21,539,572,266","20,805,501,953","21,228,644,531","21,228,644,531",23348505923,ETH
1/28/2023,"21,229,781,250","21,304,910,156","21,070,457,031","21,182,890,625","21,182,890,625",13532245302,BTC
1/29/2023,"21,183,220,703","22,008,570,313","21,140,564,453","21,867,869,141","21,867,869,141",25224334965,BTC
1/30/2023,"21,867,945,313","21,884,201,172","20,880,775,391","21,050,042,969","21,050,042,969",25073357016,ETH
1/31/2023,"21,050,648,438","21,380,955,078","20,969,888,672","21,305,564,453","21,305,564,453",21027999257,BTC
2/1/2023,"21,304,230,469","21,628,203,125","20,978,027,344","21,541,990,234","21,541,990,234",24229303228,ETH
2/2/2023,"21,539,314,453","21,932,177,734","21,521,570,313","21,524,574,219","21,524,574,219",29406567597,ETH
2/3/2023,"21,522,320,313","21,859,978,516","21,548,533,203","21,701,173,828","21,701,173,828",25064023436,BTC
2/4/2023,"21,698,398,438","21,789,000,000","21,555,392,578","21,580,792,969","21,580,792,969",14465569183,BTC
2/5/2023,"21,581,162,109","21,635,337,891","21,170,566,406","21,276,367,188","21,276,367,188",18133058539,BTC
2/6/2023,"21,274,843,750","21,532,833,984","21,155,503,906","21,213,240,234","21,213,240,234",22205763797,ETH
2/7/2023,"21,210,591,797","21,693,798,828","21,207,398,438","21,680,203,125","21,680,203,125",25336708782,BTC
2/8/2023,"21,679,386,719","21,783,050,781","21,200,021,484","21,407,873,047","21,407,873,047",23677473761,BTC
2/9/2023,"21,414,560,547","21,459,908,203","20,272,855,469","20,316,777,344","20,316,777,344",30329918018,BTC
2/10/2023,"20,316,746,094","20,457,697,266","20,174,656,250","20,256,523,438","20,256,523,438",25334151033,BTC
2/11/2023,"20,257,138,672","20,481,275,391","20,225,896,484","20,462,062,500","20,462,062,500",15302639919,BTC
2/12/2023,"20,462,087,891","20,617,125,000","20,302,173,828","20,405,873,047","20,405,873,047",16690407937,ETH
2/13/2023,"20,404,744,141","20,494,046,875","20,022,113,281","20,322,708,984","20,322,708,984",22289589211,ETH
2/14/2023,"20,316,857,422","20,710,349,609","20,187,177,734","20,698,390,625","20,698,390,625",24956955411,BTC
2/15/2023,"20,698,185,547","22,735,562,500","20,591,498,047","22,735,562,500","22,735,562,500",30382227264,BTC
2/16/2023,"22,735,101,563","23,541,443,359","22,128,710,938","22,149,275,391","22,149,275,391",36863147459,BTC
2/17/2023,"22,147,220,703","23,301,111,328","22,003,044,922","22,923,218,750","22,923,218,750",38593349279,BTC
2/18/2023,"22,922,933,594","23,140,810,547","22,832,443,359","22,993,785,156","22,993,785,156",18313290723,ETH
2/19/2023,"22,992,619,141","23,415,359,375","22,770,064,453","22,770,064,453","22,770,064,453",23918940029,ETH
2/20/2023,"22,778,470,703","23,408,191,406","22,409,277,344","23,243,062,500","23,243,062,500",27135662957,BTC
2/21/2023,"23,246,712,891","23,534,990,234","22,724,408,203","22,941,826,172","22,941,826,172",29340720356,BTC
2/22/2023,"22,942,826,172","22,972,332,031","22,263,158,203","22,807,732,422","22,807,732,422",28475667565,BTC
2/23/2023,"22,809,501,953","23,132,164,063","22,337,939,453","22,597,166,016","22,597,166,016",28757798964,ETH
2/24/2023,"22,595,763,672","22,725,429,688","21,807,943,359","21,916,640,625","21,916,640,625",25330637326,ETH
2/25/2023,"21,918,527,344","21,926,546,875","21,623,605,469","21,920,429,688","21,920,429,688",15228867492,ETH
2/26/2023,"21,919,269,531","22,421,406,250","21,834,210,938","22,325,521,484","22,325,521,484",15771595568,BTC
2/27/2023,"22,325,746,094","22,517,220,703","21,880,150,391","22,171,482,422","22,171,482,422",21358902631,BTC
2/28/2023,"22,170,509,766","22,221,937,500","21,816,548,828","21,885,335,938","21,885,335,938",19415754884,ETH
3/1/2023,"21,888,718,750","22,427,162,109","21,846,828,125","22,164,501,953","22,164,501,953",23117097627,BTC
3/2/2023,"22,164,943,359","22,244,996,094","21,932,421,875","22,150,041,016","22,150,041,016",19235382456,ETH
3/3/2023,"22,151,142,578","22,156,498,047","20,890,906,250","21,014,589,844","21,014,589,844",24491284673,ETH
3/4/2023,"21,014,818,359","21,054,525,391","20,860,759,766","21,005,822,266","21,005,822,266",10492892157,ETH
3/5/2023,"21,006,568,359","21,250,464,844","20,962,402,344","21,114,173,828","21,114,173,828",12532696916,BTC
3/6/2023,"21,115,400,391","21,145,718,750","20,982,525,391","20,988,779,297","20,988,779,297",16238354371,ETH
3/7/2023,"20,987,437,500","21,080,257,813","20,865,443,359","21,064,697,266","21,064,697,266",21582012937,BTC
3/8/2023,"21,061,542,969","21,122,982,422","20,579,210,938","20,587,609,375","20,587,609,375",21363501847,BTC
3/9/2023,"20,589,505,859","20,665,291,016","19,103,751,953","19,235,703,125","19,235,703,125",28683645998,ETH
3/10/2023,"20,589,505,859","20,665,945,313","19,103,751,953","19,235,703,125","19,235,703,125",28683645998,BTC
3/11/2023,"19,239,464,844","19,235,544,922","18,531,486,328","18,943,587,891","18,943,587,891",37139999552,BTC
3/12/2023,"18,944,183,594","19,511,582,031","18,832,310,547","19,379,527,344","19,379,527,344",28347620356,BTC
3/13/2023,"19,375,412,109","20,769,537,109","19,207,072,266","20,749,800,781","20,749,800,781",27410915939,ETH
3/14/2023,"20,742,740,234","22,875,218,750","20,541,517,578","22,565,941,406","22,565,941,406",46130944785,BTC
3/15/2023,"22,569,888,672","24,711,398,438","22,474,365,234","23,069,601,563","23,069,601,563",50921737937,BTC
3/16/2023,"23,092,769,531","23,923,964,844","22,718,160,156","23,035,966,797","23,035,966,797",41255860230,ETH
3/17/2023,"23,033,599,609","23,726,843,750","22,874,439,453","23,604,212,891","23,604,212,891",31907892190,BTC
3/18/2023,"23,606,410,156","25,844,054,688","23,514,158,203","25,505,626,953","25,505,626,953",47181679555,ETH
3/19/2023,"25,528,121,094","25,752,558,594","24,719,275,391","25,025,171,875","25,025,171,875",33152085580,ETH
3/20/2023,"25,028,535,156","26,626,992,188","24,971,195,313","26,251,658,203","26,251,658,203",35362250805,BTC
3/21/2023,"26,254,398,438","26,762,228,516","25,536,767,578","25,905,304,688","25,905,304,688",41771705239,ETH
3/22/2023,"25,906,382,813","26,409,886,719","25,616,035,156","26,153,638,672","26,153,638,672",33511138451,BTC
3/23/2023,"26,137,769,531","26,538,818,359","24,628,964,844","25,124,207,031","25,124,207,031",30713129240,ETH
3/24/2023,"25,119,166,016","26,349,546,875","24,972,431,641","26,151,009,766","26,151,009,766",22354394596,BTC
3/25/2023,"26,141,908,203","26,205,140,625","25,123,587,891","25,512,394,531","25,512,394,531",24108429555,BTC
3/26/2023,"25,506,875,000","25,789,423,828","25,236,746,094","25,513,712,891","25,513,712,891",12418760406,ETH
3/27/2023,"25,514,470,703","26,134,214,844","25,467,630,859","25,974,146,484","25,974,146,484",12876844991,BTC
3/28/2023,"25,973,904,297","26,039,523,438","24,684,330,078","25,114,818,359","25,114,818,359",16831712575,ETH
3/29/2023,"25,108,341,797","25,314,554,688","24,660,628,906","25,156,841,797","25,156,841,797",16406669558,BTC
3/30/2023,"25,155,828,125","26,415,523,438","25,131,771,484","26,145,060,547","26,145,060,547",19077208485,ETH
3/31/2023,"26,146,626,953","26,917,972,656","25,434,826,172","25,708,375,000","25,708,375,000",20574494720,BTC
4/1/2023,"25,707,181,641","26,311,759,766","25,343,117,188","26,205,189,453","26,205,189,453",17484546622,ETH
4/2/2023,"26,200,447,266","26,503,300,781","26,038,351,563","26,143,123,047","26,143,123,047",10008255691,BTC
4/3/2023,"26,190,798,828","26,242,431,641","25,746,605,469","26,103,367,188","26,103,367,188",11371573698,BTC
4/4/2023,"26,088,345,703","26,207,369,141","25,016,271,484","25,479,769,531","25,479,769,531",17930593363,ETH
4/5/2023,"25,484,402,344","26,048,492,188","25,385,251,953","25,706,507,813","25,706,507,813",13948838292,ETH
4/6/2023,"25,708,001,953","26,218,404,297","25,511,515,625","25,843,804,688","25,843,804,688",15639753287,ETH
4/7/2023,"25,841,275,391","25,844,171,875","25,433,695,313","25,681,841,797","25,681,841,797",12672181507,BTC
4/8/2023,"25,677,105,469","25,754,294,922","25,462,474,609","25,395,777,344","25,395,777,344",9877612244,ETH
4/9/2023,"25,390,914,063","25,608,580,078","25,357,152,344","25,419,804,688","25,419,804,688",8525407098,BTC
4/10/2023,"25,423,964,844","26,157,871,094","25,311,283,203","25,962,480,469","25,962,480,469",11156638030,ETH
4/11/2023,"25,965,208,984","27,400,613,281","26,009,789,063","27,280,267,578","27,280,267,578",17739499568,ETH
4/12/2023,"27,280,910,156","27,958,433,594","27,230,933,594","27,697,037,109","27,697,037,109",18432220928,BTC
4/13/2023,"27,693,851,563","27,901,013,672","27,085,972,656","27,405,621,094","27,405,621,094",16960311794,BTC
4/14/2023,"27,181,646,484","27,634,345,703","27,183,599,609","27,505,623,047","27,505,623,047",15823204741,BTC
4/15/2023,"27,515,119,141","28,022,125,000","27,368,644,531","27,455,939,453","27,455,939,453",20407976788,ETH
4/16/2023,"27,460,486,328","27,560,447,266","27,242,406,250","27,307,808,594","27,307,808,594",10754951438,BTC
4/17/2023,"27,305,539,063","27,807,097,656","27,163,099,609","27,598,189,453","27,598,189,453",11702639221,ETH
4/18/2023,"27,599,820,313","27,601,687,500","26,813,019,531","26,952,845,703","26,952,845,703",16359502747,ETH
4/19/2023,"26,956,550,781","27,892,605,469","26,681,847,656","27,696,791,016","27,696,791,016",17749723411,ETH
4/20/2023,"27,693,724,609","27,706,902,344","26,179,287,109","26,317,671,875","26,317,671,875",22436026098,ETH
4/21/2023,"26,318,587,891","26,506,744,141","25,589,492,188","25,753,052,734","25,753,052,734",19456902835,BTC
4/22/2023,"25,756,009,766","25,848,962,891","24,491,833,984","24,581,541,016","24,581,541,016",18708153910,ETH
4/23/2023,"24,571,615,234","25,117,957,031","24,484,810,547","25,068,714,844","25,068,714,844",11828715138,BTC
4/24/2023,"25,067,492,188","25,071,187,500","24,692,751,953","25,101,648,438","25,101,648,438",11631739252,BTC
4/25/2023,"25,101,962,891","25,459,154,297","24,538,480,469","24,893,007,813","24,893,007,813",16010269757,BTC
4/26/2023,"24,883,542,969","25,848,435,547","24,663,636,719","25,785,673,828","25,785,673,828",16153506926,ETH
4/27/2023,"25,778,806,641","27,323,029,297","24,760,714,844","25,732,861,328","25,732,861,328",28839652117,BTC
4/28/2023,"25,738,080,078","27,095,583,984","25,714,923,828","26,717,722,656","26,717,722,656",24614353536,ETH
4/29/2023,"26,724,273,438","26,800,431,641","26,304,998,047","26,368,093,750","26,368,093,750",15767210594,ETH
4/30/2023,"26,364,773,438","26,468,921,875","26,140,667,969","26,284,855,469","26,284,855,469",9582232246,BTC
5/1/2023,"26,282,183,594","26,917,109,375","26,164,013,672","26,581,580,078","26,581,580,078",13306951553,BTC
5/2/2023,"26,543,705,078","26,639,707,031","25,218,226,563","25,610,464,844","25,610,464,844",17007900075,ETH
5/3/2023,"25,606,458,984","26,249,287,109","25,418,603,516","26,047,433,594","26,047,433,594",14924250592,ETH
5/4/2023,"26,047,396,484","26,427,328,125","25,484,507,813","26,205,544,922","26,205,544,922",17276515661,BTC
5/5/2023,"26,228,128,906","26,550,072,266","26,053,900,391","26,170,326,172","26,170,326,172",14105590112,ETH
5/6/2023,"26,173,744,141","26,895,933,594","26,173,119,141","26,344,966,797","26,344,966,797",15999596700,ETH
5/7/2023,"26,348,957,031","26,599,851,563","25,394,603,516","25,783,212,891","25,783,212,891",14195328248,ETH
5/8/2023,"25,780,537,109","26,008,796,875","25,808,919,922","25,825,054,688","25,825,054,688",10256839007,BTC
5/9/2023,"25,820,953,125","26,001,972,656","24,821,962,891","25,183,925,781","25,183,925,781",17389508142,BTC
5/10/2023,"25,184,648,438","25,318,365,234","24,998,439,453","25,225,355,469","25,225,355,469",12885559621,ETH
5/11/2023,"25,221,582,031","25,746,314,453","24,505,406,250","25,150,437,500","25,150,437,500",18807930467,ETH
5/12/2023,"25,149,828,125","25,148,230,469","24,538,312,500","24,743,683,594","24,743,683,594",15326289136,BTC
5/13/2023,"24,731,656,250","24,780,511,719","23,848,007,813","24,502,441,406","24,502,441,406",17654561666,ETH
5/14/2023,"24,504,982,422","24,708,564,453","24,416,410,156","24,488,308,594","24,488,308,594",9142102610,BTC
5/15/2023,"24,492,783,203","24,823,757,813","24,376,103,516","24,813,755,859","24,813,755,859",9227640971,ETH
5/16/2023,"24,814,443,359","25,414,265,625","24,664,021,484","25,008,222,656","25,008,222,656",13255373642,ETH
5/17/2023,"24,988,746,094","25,092,810,547","24,707,423,828","24,882,451,172","24,882,451,172",11717772224,BTC
5/18/2023,"24,881,365,234","25,338,472,656","24,603,937,500","25,280,462,891","25,280,462,891",13969457290,ETH
5/19/2023,"25,283,091,797","25,342,513,672","24,533,500,000","24,902,060,547","24,902,060,547",14127891735,BTC
5/20/2023,"24,896,998,047","25,074,603,516","24,681,513,672","24,855,890,625","24,855,890,625",10407241214,BTC
5/21/2023,"24,854,701,172","25,102,990,234","24,812,583,984","25,079,349,609","25,079,349,609",6512513319,ETH
5/22/2023,"25,069,029,297","25,205,378,906","24,711,941,406","24,719,412,109","24,719,412,109",7989850043,ETH
5/23/2023,"24,715,777,344","25,005,296,875","24,529,724,609","24,837,511,719","24,837,511,719",10227545876,BTC
5/24/2023,"24,841,843,750","25,394,009,766","24,806,816,406","25,280,449,219","25,280,449,219",12718537978,ETH
5/25/2023,"25,279,406,250","25,279,406,250","24,262,382,813","24,484,876,953","24,484,876,953",15154141239,BTC
5/26/2023,"24,479,896,484","24,803,185,547","24,097,722,656","24,689,779,297","24,689,779,297",12916545895,BTC
5/27/2023,"24,687,890,625","25,104,236,328","24,543,261,719","24,898,371,094","24,898,371,094",11845322375,BTC
5/28/2023,"24,899,201,172","25,056,406,250","24,806,910,156","25,037,275,391","25,037,275,391",7354174309,ETH
5/29/2023,"25,039,888,672","26,294,083,984","24,976,144,531","26,196,158,203","26,196,158,203",13566684713,BTC
5/30/2023,"26,186,779,297","26,524,646,484","25,725,835,938","25,914,656,250","25,914,656,250",14179342591,ETH
5/31/2023,"25,913,945,313","26,131,181,641","25,720,677,734","25,813,796,875","25,813,796,875",12347715848,ETH
6/1/2023,"25,812,101,563","25,934,085,938","25,236,037,109","25,454,462,891","25,454,462,891",14641055840,BTC
6/2/2023,"25,453,298,828","25,569,976,563","24,946,994,141","24,924,980,469","24,924,980,469",13641813081,ETH
6/3/2023,"24,929,240,234","25,485,423,828","24,698,261,719","25,434,765,625","25,434,765,625",13849243161,ETH
6/4/2023,"25,437,318,359","25,497,736,328","25,162,601,563","25,271,925,781","25,271,925,781",7827116679,BTC
6/5/2023,"25,271,917,969","25,598,128,906","25,172,140,625","25,352,396,484","25,352,396,484",8751095685,BTC
6/6/2023,"25,356,175,781","25,372,666,016","23,747,287,109","24,049,574,219","24,049,574,219",20084766988,ETH
6/7/2023,"24,023,445,313","25,540,826,172","23,819,091,797","25,459,982,422","25,459,982,422",20497575478,ETH
6/8/2023,"25,457,052,734","25,532,357,422","24,439,041,016","24,606,056,641","24,606,056,641",18240241845,ETH
6/9/2023,"24,607,601,563","24,855,738,281","24,505,197,266","24,585,150,391","24,585,150,391",11041176912,BTC
6/10/2023,"24,583,025,391","24,859,050,781","24,438,089,844","24,635,195,313","24,635,195,313",10247976986,ETH
6/11/2023,"24,636,486,328","24,682,335,938","23,714,921,875","24,039,843,750","24,039,843,750",18480436760,ETH
6/12/2023,"24,042,439,453","24,361,992,188","23,870,359,375","24,130,296,875","24,130,296,875",9983784698,BTC
6/13/2023,"24,124,824,219","24,209,353,516","23,915,753,906","24,067,697,266","24,067,697,266",10850686659,BTC
6/14/2023,"24,068,105,469","24,433,074,219","23,841,755,859","24,021,917,969","24,021,917,969",13108412593,ETH
6/15/2023,"24,023,335,938","24,126,425,781","22,988,296,875","23,170,253,906","23,170,253,906",13156001847,BTC
6/16/2023,"23,167,484,375","23,514,351,563","22,886,794,922","23,366,492,188","23,366,492,188",14468971047,ETH
6/17/2023,"23,365,476,563","24,186,175,781","23,090,869,141","24,029,074,219","24,029,074,219",14899505285,BTC
6/18/2023,"24,030,185,547","24,432,425,781","23,889,458,984","24,196,294,922","24,196,294,922",10122095681,ETH
6/19/2023,"24,196,093,750","24,387,423,828","24,060,574,219","24,065,609,375","24,065,609,375",8740979157,ETH
6/20/2023,"24,064,906,250","24,711,832,031","24,062,453,125","24,580,533,203","24,580,533,203",11742349094,ETH
6/21/2023,"24,571,958,984","25,997,822,266","24,462,429,688","25,940,925,781","25,940,925,781",20340532225,BTC
6/22/2023,"25,926,111,328","28,035,025,391","25,896,998,047","27,317,933,594","27,317,933,594",30337882736,BTC
6/23/2023,"27,289,402,344","27,740,044,922","27,076,027,344","27,303,242,188","27,303,242,188",18851729873,ETH
6/24/2023,"27,288,730,469","28,834,900,391","27,282,316,406","28,118,583,984","28,118,583,984",22091067976,ETH
6/25/2023,"28,130,740,234","28,218,140,625","27,747,289,063","27,984,132,813","27,984,132,813",11128012797,ETH
6/26/2023,"27,980,884,766","28,435,357,422","27,801,533,203","27,947,595,703","27,947,595,703",11647907874,ETH
6/27/2023,"27,947,835,938","28,073,417,969","27,464,802,734","27,746,609,375","27,746,609,375",15117704681,ETH
6/28/2023,"27,749,533,203","28,300,296,875","27,721,142,578","28,006,048,828","28,006,048,828",14992964810,BTC
6/29/2023,"28,013,712,891","28,019,843,750","27,406,714,844","27,560,505,859","27,560,505,859",13348223289,BTC
6/30/2023,"27,560,451,172","28,315,765,625","27,563,476,563","28,014,898,438","28,014,898,438",12128632702,BTC
7/1/2023,"28,011,220,703","28,758,470,703","27,125,810,547","27,918,685,547","27,918,685,547",24172091842,BTC
7/2/2023,"27,913,736,328","28,068,953,125","27,782,755,859","28,022,041,016","28,022,041,016",8323786098,ETH
7/3/2023,"28,019,468,750","28,195,566,406","27,707,949,219","28,072,724,609","28,072,724,609",9656900726,BTC
7/4/2023,"28,076,158,203","28,757,505,859","28,074,076,172","28,549,082,031","28,549,082,031",13993841916,BTC
7/5/2023,"28,549,470,703","28,713,302,734","28,162,611,328","28,281,734,375","28,281,734,375",11771959918,BTC
7/6/2023,"28,282,787,109","28,385,066,406","27,740,130,859","28,109,283,203","28,109,283,203",11497920664,ETH
7/7/2023,"28,102,822,266","28,956,966,797","27,576,773,438","27,465,175,781","27,465,175,781",19402560820,BTC
7/8/2023,"27,463,947,266","27,751,708,984","27,342,931,641","27,661,828,125","27,661,828,125",12202359559,ETH
7/9/2023,"27,666,074,219","27,682,320,313","27,420,380,859","27,613,984,375","27,613,984,375",6845376907,ETH
7/10/2023,"27,613,134,766","27,739,617,188","27,434,660,156","27,504,669,922","27,504,669,922",7204823687,BTC
7/11/2023,"27,505,753,906","28,205,222,656","27,358,943,359","27,635,562,500","27,635,562,500",13473385341,BTC
7/12/2023,"27,638,435,547","28,007,113,281","27,642,716,797","27,802,660,156","27,802,660,156",11033408180,ETH
7/13/2023,"27,803,835,938","28,085,425,781","27,143,892,578","27,279,845,703","27,279,845,703",13289708218,ETH
7/14/2023,"27,276,113,281","28,345,683,594","27,159,490,234","28,044,089,844","28,044,089,844",21103491550,ETH
7/15/2023,"28,042,906,250","28,105,207,031","26,681,351,563","26,979,121,094","26,979,121,094",18604382626,BTC
7/16/2023,"26,977,087,891","27,044,679,688","26,916,324,219","26,961,966,797","26,961,966,797",7130039801,BTC
7/17/2023,"26,963,447,266","27,088,121,094","26,778,513,672","26,939,876,953","26,939,876,953",7584852317,BTC
7/18/2023,"26,940,318,359","27,019,994,141","26,400,279,297","26,828,544,922","26,828,544,922",11783169579,ETH
7/19/2023,"26,829,597,656","26,886,185,547","26,358,511,719","26,590,166,016","26,590,166,016",11701462491,BTC
7/20/2023,"26,595,048,828","26,893,683,594","26,624,367,188","26,696,830,078","26,696,830,078",10824232222,ETH
7/21/2023,"26,698,015,625","26,931,333,984","26,642,810,547","26,756,269,531","26,756,269,531",13161870825,ETH
7/22/2023,"26,768,031,250","27,003,929,688","26,706,617,188","26,865,529,297","26,865,529,297",9856308454,ETH
7/23/2023,"26,865,486,328","26,940,599,609","26,656,001,953","26,752,763,672","26,752,763,672",7074900677,BTC
7/24/2023,"26,769,214,844","27,254,931,641","26,725,558,594","27,041,066,406","27,041,066,406",8287398296,BTC
7/25/2023,"27,038,480,469","27,038,644,531","26,125,642,578","26,373,333,984","26,373,333,984",13916448698,BTC
7/26/2023,"26,375,191,406","26,589,501,953","26,252,154,297","26,449,912,109","26,449,912,109",9291121374,BTC
7/27/2023,"26,448,435,547","26,765,597,656","26,362,937,500","26,498,292,969","26,498,292,969",12184040124,BTC
7/28/2023,"26,497,234,375","26,550,537,109","26,500,779,297","26,607,666,016","26,607,666,016",9810973539,ETH
7/29/2023,"26,609,009,766","26,773,416,016","26,589,246,094","26,577,896,484","26,577,896,484",10169547544,ETH
7/30/2023,"26,578,078,125","26,648,238,281","26,527,966,797","26,612,046,875","26,612,046,875",5875729907,BTC
7/31/2023,"26,612,205,078","26,677,984,375","26,367,255,859","26,556,158,203","26,556,158,203",7872382313,ETH
8/1/2023,"26,558,884,766","26,757,517,578","26,497,675,781","26,580,546,875","26,580,546,875",10600152979,ETH
8/2/2023,"26,581,240,234","26,958,771,484","26,140,937,500","26,958,771,484","26,958,771,484",16599463506,ETH
8/3/2023,"26,984,583,984","27,262,208,984","26,438,583,984","26,638,914,063","26,638,914,063",17556428623,BTC
8/4/2023,"26,647,917,969","26,870,722,656","26,519,101,563","26,644,656,250","26,644,656,250",11670447577,BTC
8/5/2023,"26,640,732,422","26,573,966,797","26,236,896,484","26,368,833,984","26,368,833,984",10916666747,BTC
8/6/2023,"26,370,011,719","26,394,568,359","26,263,361,328","26,339,843,750","26,339,843,750",5984408159,BTC
8/7/2023,"26,341,273,438","26,474,818,359","26,268,835,938","26,395,765,625","26,395,765,625",6607433069,ETH
8/8/2023,"26,392,726,563","26,572,435,547","26,126,472,656","26,521,001,953","26,521,001,953",12376977033,ETH
8/9/2023,"26,520,494,141","27,545,892,578","26,514,794,922","27,159,880,859","27,159,880,859",16032469557,ETH
8/10/2023,"27,160,978,516","27,402,841,797","26,771,636,719","26,929,605,469","26,929,605,469",16743174060,BTC
8/11/2023,"26,931,861,328","26,893,119,141","26,711,607,422","26,798,734,375","26,798,734,375",10804642291,ETH
8/12/2023,"26,794,462,891","26,878,560,547","26,705,857,422","26,831,294,922","26,831,294,922",9305130013,ETH
8/13/2023,"26,833,185,547","26,892,808,594","26,794,669,922","26,847,951,172","26,847,951,172",5653590554,ETH
8/14/2023,"26,848,525,391","26,871,195,313","26,743,679,688","26,758,697,266","26,758,697,266",6698052713,BTC
8/15/2023,"26,759,015,625","27,126,171,875","26,637,867,188","26,960,865,234","26,960,865,234",12847377485,BTC
8/16/2023,"26,960,505,859","26,901,498,047","26,674,798,828","26,752,154,297","26,752,154,297",11592336189,BTC
8/17/2023,"26,750,986,328","26,794,564,453","26,393,152,344","26,393,152,344","26,393,152,344",13746827219,BTC
8/18/2023,"26,391,333,984","26,446,816,406","23,373,714,844","24,520,585,938","24,520,585,938",28618579170,BTC
8/19/2023,"24,494,404,297","24,655,845,703","23,596,927,734","23,921,724,609","23,921,724,609",22063677425,BTC
8/20/2023,"23,920,142,578","24,105,289,063","23,694,763,672","23,964,562,500","23,964,562,500",9763024956,ETH
8/21/2023,"23,965,166,016","24,155,755,859","23,880,179,688","24,081,244,141","24,081,244,141",8309108586,BTC
8/22/2023,"24,080,421,875","24,065,949,219","23,741,984,375","23,971,851,563","23,971,851,563",12269915353,ETH
8/23/2023,"23,977,914,063","23,987,117,188","23,533,328,125","23,999,806,641","23,999,806,641",13371753989,ETH
8/24/2023,"24,007,937,500","24,651,097,656","23,857,650,391","24,326,121,094","24,326,121,094",15632236498,BTC
8/25/2023,"24,326,011,719","24,454,257,813","23,956,742,188","24,227,376,953","24,227,376,953",11919540643,ETH
8/26/2023,"24,228,587,891","24,234,349,609","23,941,740,234","24,129,414,063","24,129,414,063",11492414331,ETH
8/27/2023,"24,129,011,719","24,184,732,422","24,070,322,266","24,093,095,703","24,093,095,703",5590389230,BTC
8/28/2023,"24,092,890,625","24,238,449,219","24,052,923,828","24,163,882,813","24,163,882,813",6403428781,BTC
8/29/2023,"24,163,810,547","24,243,509,766","23,932,878,906","24,115,007,813","24,115,007,813",10163610214,BTC
8/30/2023,"24,111,623,047","25,887,892,578","23,967,394,531","25,509,867,188","25,509,867,188",27019625216,ETH
8/31/2023,"25,508,662,109","25,539,486,328","24,772,763,672","24,975,578,125","24,975,578,125",14953594670,ETH
9/1/2023,"24,979,845,703","25,271,097,656","23,752,982,422","23,916,753,906","23,916,753,906",18613058724,BTC
9/2/2023,"23,919,103,516","24,086,718,750","23,508,601,563","23,917,246,094","23,917,246,094",15947036076,ETH
9/3/2023,"23,917,417,969","24,074,427,734","23,873,091,797","23,980,349,609","23,980,349,609",9363049087,ETH
9/4/2023,"23,980,974,609","24,161,787,109","23,911,605,469","24,071,607,422","24,071,607,422",8307507381,ETH
9/5/2023,"24,070,312,500","24,181,355,469","23,767,308,594","23,919,564,453","23,919,564,453",9897413453,ETH
9/6/2023,"23,921,921,875","24,137,240,234","23,726,884,766","24,037,847,656","24,037,847,656",10344990792,BTC
9/7/2023,"24,041,529,297","24,192,181,641","23,694,646,484","24,014,712,891","24,014,712,891",11891808448,ETH
9/8/2023,"24,010,121,094","24,686,888,672","23,952,195,313","24,530,304,688","24,530,304,688",10365759745,BTC
9/9/2023,"24,534,992,188","24,654,304,688","23,993,216,797","24,194,585,938","24,194,585,938",10102870009,ETH
9/10/2023,"24,194,371,094","24,209,830,078","24,105,710,938","24,185,269,531","24,185,269,531",5119273334,ETH
9/11/2023,"24,184,832,031","24,251,882,813","23,925,748,047","24,104,980,469","24,104,980,469",7371357332,ETH
9/12/2023,"24,104,503,906","24,124,251,953","23,192,755,859","23,412,441,406","23,412,441,406",13584488417,BTC
9/13/2023,"23,410,583,984","24,645,748,047","23,403,671,875","24,023,845,703","24,023,845,703",17350430194,BTC
9/14/2023,"24,027,763,672","24,548,669,922","23,960,486,328","24,437,322,266","24,437,322,266",12179450287,BTC
9/15/2023,"24,437,279,297","25,165,308,594","24,351,880,859","24,954,433,594","24,954,433,594",12986392832,ETH
9/16/2023,"24,948,927,734","25,153,759,766","24,606,507,813","24,936,523,438","24,936,523,438",10758314752,ETH
9/17/2023,"24,934,185,547","25,073,419,922","24,810,191,406","24,898,650,391","24,898,650,391",6936865556,BTC
9/18/2023,"24,898,318,359","24,938,402,344","24,783,187,500","24,872,564,453","24,872,564,453",6349996049,BTC
9/19/2023,"24,871,445,313","25,725,355,469","24,753,900,391","25,021,539,063","25,021,539,063",14604012182,BTC
